0-sad 1-disturbed 2-happy 3-excited,0-irresponsible 1-don't respect 2-Shows respect 3-Responsible,0-Unconfident 1-don't belives 2-belives 3-very Confident,0-selfish and unregular 1-Undisciplined 2-Good attitude 3-disciplined,0-lack of communication 1-bad softskills 2-good softskills 3-good communication,0-bad social acts 1-good social acts,imageslabels
3,1,2,3,2,0,g06-047j-s00-03.png
3,1,1,1,2,0,g06-047j-s00-04.png
1,1,1,1,1,1,g06-047j-s00-05.png
3,1,1,1,1,1,g06-047j-s00-06.png
3,1,1,1,1,1,g06-047j-s01-00.png
1,2,2,1,3,1,g06-047j-s01-01.png
1,1,1,1,1,1,g06-047j-s01-02.png
3,1,1,1,1,1,g06-047k-s00-00.png
3,2,2,1,3,1,g06-047k-s00-01.png
3,1,1,1,1,1,g06-047k-s00-02.png
1,1,1,1,1,1,g06-047k-s00-03.png
1,1,1,1,1,1,g06-047k-s00-04.png
1,2,1,1,1,1,g06-047k-s00-05.png
3,2,2,3,1,1,g06-047k-s01-00.png
3,1,1,3,0,1,g06-047k-s01-01.png
1,3,3,3,3,1,g06-047k-s01-02.png
1,2,2,3,1,1,g06-047l-s00-00.png
3,2,1,1,1,1,g06-047l-s00-01.png
1,3,2,1,3,1,g06-047l-s00-02.png
3,1,1,1,2,0,g06-047l-s00-03.png
3,1,1,1,2,0,g06-047l-s00-04.png
1,2,2,1,3,1,g06-047l-s01-00.png
3,1,1,1,2,0,g06-047l-s01-01.png
1,1,2,3,2,0,g06-047m-s00-00.png
3,1,1,1,2,0,g06-047m-s00-01.png
1,1,1,1,2,0,g06-047m-s00-02.png
3,1,1,1,2,0,g06-047m-s00-03.png
1,1,1,1,2,0,g06-047m-s00-04.png
3,1,1,1,2,0,g06-047m-s00-05.png
1,2,2,3,2,0,g06-047m-s00-06.png
1,2,2,3,2,0,g06-047m-s01-00.png
1,1,2,3,2,0,g06-047m-s01-01.png
1,2,1,1,2,0,g06-047m-s01-02.png
3,1,2,3,2,0,g06-047n-s00-00.png
3,2,2,3,2,0,g06-047n-s00-01.png
1,1,2,3,2,0,g06-047n-s00-02.png
1,2,2,1,2,0,g06-047n-s00-03.png
1,1,2,3,2,0,g06-047n-s00-04.png
3,1,1,1,2,0,g06-047n-s00-05.png
3,2,1,1,2,0,g06-047n-s00-06.png
1,2,2,3,2,0,g06-047n-s01-00.png
3,2,2,3,1,1,g06-047n-s01-01.png
3,2,2,3,2,0,g06-047n-s01-02.png
3,2,1,1,2,0,g06-047o-s00-00.png
1,2,1,1,2,0,g06-047o-s00-01.png
3,2,2,3,2,0,g06-047o-s00-02.png
3,1,1,3,1,0,g06-047o-s00-03.png
1,3,3,3,2,0,g06-047o-s00-04.png
1,2,2,3,2,0,g06-047o-s00-05.png
1,2,2,3,1,1,g06-047o-s00-06.png
3,2,2,3,1,1,g06-047o-s01-00.png
1,2,2,3,1,1,g06-047o-s01-01.png
1,1,1,3,0,1,g06-047o-s01-02.png
1,2,2,3,1,1,g06-047p-s00-00.png
1,2,2,3,1,1,g06-047p-s00-01.png
3,2,2,3,1,1,g06-047p-s00-02.png
3,2,2,3,1,1,g06-047p-s00-03.png
1,1,1,1,2,0,g06-047p-s00-04.png
1,1,1,1,2,0,g06-047p-s01-00.png
1,0,0,1,1,0,g06-047p-s01-01.png
3,0,0,1,1,0,g06-047p-s01-02.png
1,1,1,1,2,0,g06-047r-s00-00.png
3,2,2,1,2,0,g06-047r-s00-01.png
1,1,1,1,2,0,g06-047r-s00-02.png
3,1,1,1,1,1,g06-047r-s00-03.png
1,2,2,3,1,1,g06-047r-s00-04.png
1,3,3,3,3,1,g06-047r-s01-00.png
1,2,2,3,1,1,g06-047r-s01-01.png
3,2,2,3,1,1,g06-047r-s01-02.png
3,2,2,3,2,0,g06-050a-s00-00.png
1,2,2,3,1,1,g06-050a-s00-01.png
1,2,2,3,2,0,g06-050a-s01-00.png
1,3,3,3,3,1,g06-050a-s01-01.png
1,2,1,1,1,1,g06-050a-s02-00.png
1,2,3,3,3,1,g06-050a-s02-01.png
1,1,1,1,1,1,g06-050a-s02-02.png
3,1,1,1,1,1,g06-050a-s02-03.png
3,1,1,1,1,1,g06-050a-s02-04.png
3,1,1,1,1,1,g06-050a-s02-05.png
3,2,2,1,3,1,g06-050b-s00-00.png
1,1,1,1,1,1,g06-050b-s00-01.png
1,1,1,1,1,1,g06-050b-s00-02.png
3,0,0,1,0,1,g06-050b-s01-00.png
1,2,2,1,3,1,g06-050b-s01-01.png
3,1,1,1,1,1,g06-050b-s02-00.png
1,1,1,1,1,1,g06-050b-s02-01.png
1,1,2,3,1,1,g06-050b-s02-02.png
1,0,1,3,0,1,g06-050b-s02-03.png
1,1,2,3,1,1,g06-050b-s02-04.png
1,2,3,3,3,1,g06-050b-s02-05.png
3,1,2,3,1,1,g06-050c-s00-00.png
1,1,2,3,1,1,g06-050c-s00-01.png
3,0,1,3,0,1,g06-050c-s00-02.png
3,1,1,1,1,1,g06-050c-s01-00.png
1,1,2,3,1,1,g06-050c-s01-01.png
3,1,2,3,1,1,g06-050c-s02-00.png
1,1,2,3,1,1,g06-050c-s02-01.png
1,1,2,3,1,1,g06-050c-s02-02.png
3,1,1,1,1,1,g06-050c-s02-03.png
1,1,2,3,1,1,g06-050c-s02-04.png
1,2,3,3,3,1,g06-050c-s02-05.png
3,1,2,3,1,1,g06-050d-s00-00.png
3,1,2,3,1,1,g06-050d-s00-01.png
3,1,1,1,1,1,g06-050d-s01-00.png
3,1,2,3,2,0,g06-050d-s01-01.png
1,1,1,1,1,1,g06-050d-s02-00.png
3,1,1,1,1,1,g06-050d-s02-01.png
3,1,1,1,2,0,g06-050d-s02-02.png
3,1,1,1,2,0,g06-050d-s02-03.png
3,1,1,1,2,0,g06-050d-s02-04.png
1,2,2,1,2,0,g06-050e-s00-00.png
1,1,1,1,2,0,g06-050e-s00-01.png
1,2,2,1,2,0,g06-050e-s01-00.png
1,1,1,1,2,0,g06-050e-s01-01.png
3,1,1,1,2,0,g06-050e-s02-00.png
3,1,1,1,1,1,g06-050e-s02-01.png
3,1,2,3,2,0,g06-050e-s02-02.png
3,1,2,3,1,1,g06-050e-s02-03.png
1,1,2,3,2,0,g06-050e-s02-04.png
3,1,2,3,2,0,g06-050f-s00-00.png
3,1,2,3,1,1,g06-050f-s00-01.png
1,1,2,3,1,1,g06-050f-s01-00.png
1,1,2,3,1,1,g06-050f-s01-01.png
1,1,2,3,2,0,g06-050f-s02-00.png
1,1,1,1,2,0,g06-050f-s02-01.png
1,1,1,1,1,1,g06-050f-s02-02.png
1,1,1,1,2,0,g06-050f-s02-03.png
1,1,1,1,2,0,g06-050g-s00-00.png
3,1,1,1,2,0,g06-050g-s00-01.png
3,1,2,3,2,0,g06-050g-s01-00.png
1,1,1,1,2,0,g06-050g-s01-01.png
3,1,1,1,2,0,g06-050g-s02-00.png
3,2,2,3,1,1,g06-050g-s02-01.png
3,2,2,3,1,1,g06-050g-s02-02.png
1,2,2,3,2,0,g06-050g-s02-03.png
3,2,2,3,1,1,g06-050g-s02-04.png
3,2,2,3,2,0,g06-050h-s00-00.png
3,2,2,3,2,0,g06-050h-s00-01.png
3,2,2,3,1,1,g06-050h-s01-00.png
1,2,2,3,2,0,g06-050h-s01-01.png
3,2,2,3,1,1,g06-050h-s01-02.png
1,2,1,1,1,1,g06-050h-s02-00.png
1,1,1,1,1,1,g06-050h-s02-01.png
3,1,1,1,1,1,g06-050h-s02-02.png
3,1,1,1,1,1,g06-050h-s02-03.png
3,1,1,1,1,1,g06-050h-s02-04.png
1,1,1,1,1,1,g06-050i-s00-00.png
1,1,1,1,1,1,g06-050i-s00-01.png
1,1,1,1,1,1,g06-050i-s01-00.png
3,1,1,1,1,1,g06-050i-s01-01.png
1,2,2,1,2,0,g06-050i-s02-00.png
3,1,1,1,1,1,g06-050i-s02-01.png
1,1,1,1,1,1,g06-050i-s02-02.png
1,2,3,3,2,0,g06-050i-s02-03.png
1,1,2,3,1,1,g06-050i-s02-04.png
3,1,2,3,1,1,g06-050j-s00-00.png
3,1,1,1,2,0,g06-050j-s00-01.png
3,2,2,1,3,1,g06-050j-s00-02.png
1,1,1,1,1,1,g06-050j-s01-00.png
1,1,2,3,1,1,g06-050j-s01-01.png
1,1,1,1,2,0,g06-050j-s02-00.png
1,1,1,1,1,1,g06-050j-s02-01.png
3,1,2,3,2,0,g06-050j-s02-02.png
1,0,0,1,0,1,g06-050j-s02-03.png
3,0,0,1,0,1,g06-050j-s02-04.png
3,1,1,1,2,0,g06-050j-s02-05.png
1,2,2,1,3,1,g06-050j-s02-06.png
1,1,1,1,1,1,g06-050k-s00-00.png
1,2,2,1,2,0,g06-050k-s00-01.png
3,1,1,1,1,1,g06-050k-s00-02.png
1,1,1,1,1,1,g06-050k-s01-00.png
1,0,0,1,0,1,g06-050k-s01-01.png
3,1,1,1,1,1,g06-050k-s02-00.png
1,1,1,1,1,1,g06-050k-s02-01.png
3,2,2,3,1,1,g06-050k-s02-02.png
3,2,2,3,1,1,g06-050k-s02-03.png
3,1,2,3,1,1,g06-050k-s02-04.png
1,3,3,3,3,1,g06-050k-s02-05.png
3,2,2,3,1,1,g06-050l-s00-00.png
3,2,2,3,1,1,g06-050l-s00-01.png
3,2,1,1,1,1,g06-050l-s01-00.png
3,2,2,3,1,1,g06-050l-s01-01.png
3,2,2,3,1,1,g06-050l-s02-00.png
3,1,1,1,1,1,g06-050l-s02-01.png
3,1,1,1,2,0,g06-050l-s02-02.png
1,1,2,3,1,1,g06-050l-s02-03.png
1,1,1,1,1,1,g06-050l-s02-04.png
3,1,1,1,2,0,g06-050m-s00-00.png
1,2,2,1,2,0,g06-050m-s00-01.png
3,1,1,1,2,0,g06-050m-s00-02.png
3,1,1,1,2,0,g06-050m-s01-00.png
1,1,1,1,2,0,g06-050m-s01-01.png
1,2,2,1,2,0,g06-050m-s02-00.png
1,1,1,1,2,0,g06-050m-s02-01.png
3,1,1,1,1,1,g06-050m-s02-02.png
1,1,2,3,2,0,g06-050m-s02-03.png
1,2,2,3,2,0,g06-050m-s02-04.png
1,2,2,3,2,0,g06-050m-s02-05.png
3,2,2,3,2,0,g06-050m-s02-06.png
1,2,3,3,2,0,g06-050n-s00-00.png
1,1,2,3,2,0,g06-050n-s00-01.png
1,2,2,3,2,0,g06-050n-s00-02.png
1,2,2,3,2,0,g06-050n-s01-00.png
1,1,2,3,2,0,g06-050n-s01-01.png
1,2,2,3,2,0,g06-050n-s01-02.png
1,1,2,3,2,0,g06-050n-s02-00.png
1,2,1,1,2,0,g06-050n-s02-01.png
3,2,2,3,2,0,g06-050n-s02-02.png
1,2,1,1,2,0,g06-050n-s02-03.png
3,2,2,3,2,0,g06-050n-s02-04.png
1,2,2,3,2,0,g06-050n-s02-05.png
3,2,1,1,2,0,g06-050n-s02-06.png
3,2,2,3,2,0,g06-050o-s00-00.png
1,2,2,3,2,0,g06-050o-s00-01.png
3,1,0,1,1,0,g06-050o-s00-02.png
3,2,1,1,2,0,g06-050o-s01-00.png
3,3,3,3,2,0,g06-050o-s01-01.png
1,2,1,1,2,0,g06-050o-s01-02.png
3,2,1,1,2,0,g06-050o-s02-00.png
3,2,2,3,2,0,g06-050o-s02-01.png
3,2,2,3,1,1,g06-050o-s02-02.png
1,2,2,3,1,1,g06-050o-s02-03.png
1,2,2,3,1,1,g06-050o-s02-04.png
3,2,2,3,2,0,g06-050o-s02-05.png
3,2,2,3,1,1,g06-050p-s00-00.png
1,2,2,3,1,1,g06-050p-s00-01.png
1,2,2,3,2,0,g06-050p-s01-00.png
1,2,2,3,1,1,g06-050p-s01-01.png
1,2,2,3,1,1,g06-050p-s02-00.png
1,0,0,1,0,1,g06-050p-s02-01.png
1,1,1,1,1,1,g06-050p-s02-02.png
3,2,2,1,2,0,g06-050p-s02-03.png
1,2,2,1,2,0,g06-050p-s02-04.png
1,1,2,3,2,0,g06-050r-s00-00.png
1,1,2,3,2,0,g06-050r-s00-01.png
3,1,2,3,1,1,g06-050r-s01-00.png
3,1,1,1,2,0,g06-050r-s01-01.png
3,1,2,3,2,0,g06-050r-s01-02.png
1,1,1,1,1,1,g06-050r-s02-00.png
1,2,2,3,1,1,g06-050r-s02-01.png
1,2,2,3,1,1,g06-050r-s02-02.png
1,2,2,3,2,0,g06-050r-s02-03.png
1,2,2,3,1,1,g06-050r-s02-04.png
1,2,2,3,1,1,g06-089-s00-00.png
1,2,2,3,1,1,g06-089-s00-01.png
1,2,2,3,1,1,g06-089-s01-00.png
1,2,2,3,1,1,g06-089-s01-01.png
1,2,2,3,1,1,g06-089-s01-02.png
1,2,2,3,1,1,g06-089-s01-03.png
1,3,2,1,3,1,g06-089-s01-04.png
1,2,2,3,1,1,g06-089-s02-00.png
1,2,2,3,1,1,g06-089-s02-01.png
1,2,2,3,1,1,g06-089-s02-02.png
1,2,2,3,1,1,g06-089-s02-03.png
1,2,2,3,1,1,g06-093-s00-00.png
3,2,2,3,1,1,g06-093-s00-01.png
1,2,2,3,1,1,g06-093-s00-02.png
1,2,2,3,1,1,g06-093-s00-03.png
1,2,2,3,1,1,g06-093-s00-04.png
1,2,2,3,1,1,g06-093-s01-00.png
1,2,2,3,2,0,g06-093-s01-01.png
1,2,2,3,1,1,g06-093-s01-02.png
1,2,2,3,1,1,g06-093-s01-03.png
1,2,2,3,1,1,g06-096-s00-00.png
1,2,2,3,1,1,g06-096-s01-00.png
1,2,2,3,1,1,g06-096-s01-01.png
1,2,2,3,1,1,g06-096-s02-00.png
1,2,2,3,1,1,g06-096-s02-01.png
1,2,2,3,1,1,g06-096-s03-00.png
3,2,2,3,1,1,g06-096-s03-01.png
1,2,2,3,1,1,g06-096-s03-02.png
1,2,2,3,1,1,g06-096-s03-03.png
1,2,2,3,1,1,g06-096-s03-04.png
1,2,2,3,1,1,g06-101-s00-00.png
1,2,2,3,1,1,g06-101-s01-00.png
1,2,2,3,1,1,g06-101-s01-01.png
1,1,1,3,0,1,g06-101-s01-02.png
3,2,2,3,1,1,g06-101-s02-00.png
1,2,2,3,1,1,g06-101-s02-01.png
1,2,1,1,1,1,g06-101-s02-02.png
1,2,2,3,1,1,g06-101-s02-03.png
1,2,2,3,1,1,g06-105-s00-00.png
1,2,2,3,1,1,g06-105-s00-01.png
3,2,2,3,1,1,g06-105-s00-02.png
1,2,2,3,1,1,g06-105-s00-03.png
3,2,2,3,1,1,g06-105-s01-00.png
1,1,1,3,0,1,g06-105-s01-01.png
3,1,1,3,0,1,g06-105-s01-02.png
1,2,2,3,1,1,g06-105-s02-00.png
3,2,2,3,1,1,g06-105-s02-01.png
1,2,2,3,1,1,g06-109-s00-00.png
1,2,2,3,1,1,g06-109-s00-01.png
1,2,2,3,1,1,g06-109-s00-02.png
1,2,2,3,1,1,g06-109-s00-03.png
3,2,2,3,2,0,g06-109-s00-04.png
1,2,2,3,1,1,g06-109-s01-00.png
1,1,1,3,0,1,g06-109-s01-01.png
1,2,2,3,1,1,g06-109-s01-02.png
1,2,2,3,1,1,g06-109-s01-03.png
1,2,2,3,1,1,g06-115-s00-00.png
1,2,2,3,1,1,g06-115-s00-01.png
1,2,1,1,2,0,g06-115-s00-02.png
3,1,1,3,1,0,g06-115-s00-03.png
3,2,1,1,1,1,g06-115-s01-00.png
1,3,2,1,2,0,g06-115-s01-01.png
3,2,2,3,1,1,Gweb_app.py
1,2,2,3,1,1,h05-012-s00-00.png
3,2,1,1,2,0,h05-012-s00-01.png
3,2,1,1,1,1,h05-012-s00-02.png
1,2,2,3,1,1,h05-012-s01-00.png
1,2,2,3,1,1,h05-012-s01-01.png
1,2,1,1,1,1,h05-012-s01-02.png
1,2,2,3,1,1,h05-012-s01-03.png
1,2,2,3,1,1,h05-012-s01-04.png
1,2,2,3,1,1,h06-000-s00-00.png
3,2,2,3,1,1,h06-000-s00-01.png
1,2,2,3,1,1,h06-000-s00-02.png
1,2,1,1,1,1,h06-000-s00-03.png
1,2,2,3,1,1,h06-000-s00-04.png
1,2,2,3,1,1,h06-000-s01-00.png
3,2,2,3,1,1,h06-000-s01-01.png
3,2,2,3,1,1,h06-000-s01-02.png
1,2,2,3,1,1,h06-000-s01-03.png
1,2,2,3,1,1,h06-003-s00-00.png
1,2,2,3,1,1,h06-003-s00-01.png
1,2,2,3,1,1,h06-003-s00-02.png
1,1,1,3,0,1,h06-003-s01-00.png
1,2,2,3,1,1,h06-003-s01-01.png
1,2,2,3,1,1,h06-003-s01-02.png
1,2,2,3,1,1,h06-003-s01-03.png
3,2,2,3,1,1,h06-003-s02-00.png
3,1,1,3,1,0,h06-003-s02-01.png
3,2,2,3,1,1,h06-003-s02-02.png
3,2,2,3,2,0,h06-003-s02-03.png
3,2,2,3,2,0,h06-003-s02-04.png
3,2,2,3,1,1,h06-003-s02-05.png
1,2,2,3,1,1,h06-079-s00-00.png
1,2,2,3,1,1,h06-079-s00-01.png
1,2,2,3,2,0,h06-079-s00-02.png
3,2,2,3,1,1,h06-079-s00-03.png
3,2,2,3,1,1,h06-079-s00-04.png
1,2,2,3,1,1,h06-079-s00-05.png
1,1,1,3,0,1,h06-079-s00-06.png
3,2,2,3,1,1,h06-079-s00-07.png
1,2,2,3,1,1,h06-079-s01-00.png
1,2,2,3,1,1,h06-079-s01-01.png
1,2,2,3,1,1,h06-082-s00-00.png
1,2,2,3,1,1,h06-082-s00-01.png
1,2,2,3,2,0,h06-082-s00-02.png
1,2,2,3,2,0,h06-082-s01-00.png
1,3,3,3,3,1,h06-082-s01-01.png
1,2,2,3,2,0,h06-082-s01-02.png
3,2,2,3,1,1,h06-082-s01-03.png
1,2,2,3,1,1,h06-082-s01-04.png
1,2,2,3,1,1,h06-082-s01-05.png
1,2,2,3,2,0,h06-082-s01-06.png
1,2,2,3,1,1,h06-082-s01-07.png
1,2,2,3,1,1,h06-085-s00-00.png
3,2,2,3,2,0,h06-085-s00-01.png
1,3,3,3,2,0,h06-085-s00-02.png
1,2,2,3,1,1,h06-085-s00-03.png
1,2,2,3,1,1,h06-085-s01-00.png
3,3,3,3,3,1,h06-085-s01-01.png
1,2,2,3,2,0,h06-085-s01-02.png
1,2,2,3,1,1,h06-085-s01-03.png
3,2,2,3,1,1,h06-085-s02-00.png
1,2,2,3,1,1,h06-085-s02-01.png
3,3,3,3,3,1,h06-085-s02-02.png
1,2,2,3,1,1,h06-085-s02-03.png
1,2,2,3,2,0,h06-085-s02-04.png
1,2,2,3,1,1,h06-089-s00-00.png
3,2,2,3,1,1,h06-089-s00-01.png
1,2,2,3,1,1,h06-089-s00-02.png
1,2,2,3,1,1,h06-089-s00-03.png
1,2,2,3,2,0,h06-089-s00-04.png
1,1,2,3,1,1,h06-089-s00-05.png
3,2,2,3,2,0,h06-089-s01-00.png
1,2,2,3,1,1,h06-089-s01-01.png
1,2,2,3,1,1,h06-089-s01-02.png
3,3,3,3,2,0,h06-089-s01-03.png
3,3,3,3,2,0,h06-089-s01-04.png
3,2,2,3,1,1,h06-089-s01-05.png
1,2,2,3,1,1,h06-092-s00-00.png
1,2,2,3,1,1,h06-092-s00-01.png
3,2,2,3,1,1,h06-092-s00-02.png
1,2,2,3,1,1,h06-092-s01-00.png
3,3,3,3,3,1,h06-092-s01-01.png
1,2,2,3,1,1,h06-092-s01-02.png
3,2,2,3,1,1,h06-092-s01-03.png
1,3,3,3,3,1,h06-092-s02-00.png
3,2,2,3,1,1,h06-092-s02-01.png
1,2,2,3,1,1,h06-092-s02-02.png
3,2,2,3,1,1,h06-092-s02-03.png
1,2,2,3,1,1,h06-096-s00-00.png
3,3,3,3,3,1,h06-096-s00-01.png
1,2,2,3,2,0,h06-096-s00-02.png
1,2,2,3,1,1,h06-096-s00-03.png
1,2,2,3,1,1,h06-096-s00-04.png
3,2,2,3,1,1,h06-096-s00-05.png
1,2,2,3,2,0,h06-096-s00-06.png
3,2,2,3,1,1,h06-096-s00-07.png
3,3,3,3,2,0,j06-000-s00-00.png
3,2,2,3,1,1,j06-000-s00-01.png
1,2,2,3,1,1,j06-000-s00-02.png
1,2,2,3,2,0,j06-000-s01-00.png
3,2,2,3,1,1,j06-000-s01-01.png
1,2,2,3,2,0,j06-000-s02-00.png
3,2,2,3,1,1,j06-000-s02-01.png
1,2,2,3,2,0,j06-000-s02-02.png
3,2,2,3,1,1,j06-000-s02-03.png
3,2,2,3,2,0,j06-000-s03-00.png
1,2,2,3,1,1,j06-000-s03-01.png
1,2,2,3,1,1,j06-000-s03-02.png
1,2,2,3,1,1,j06-000-s03-03.png
1,2,2,3,1,1,j06-000-s03-04.png
1,2,2,3,1,1,j06-005-s00-00.png
1,3,3,3,2,0,j06-005-s00-01.png
3,2,2,3,1,1,j06-005-s00-02.png
1,2,2,3,1,1,j06-005-s00-03.png
3,2,2,3,1,1,j06-005-s00-04.png
3,1,1,3,1,0,j06-005-s00-05.png
3,0,1,3,0,1,j06-005-s01-00.png
3,2,2,3,1,1,j06-005-s01-01.png
3,2,2,3,2,0,j06-005-s01-02.png
1,2,2,3,1,1,j06-005-s01-03.png
1,2,2,3,1,1,j06-008-s00-00.png
3,3,3,3,2,0,j06-008-s00-01.png
1,2,2,3,2,0,j06-008-s00-02.png
1,2,2,3,1,1,j06-008-s01-00.png
1,2,2,3,1,1,j06-008-s01-01.png
1,2,2,3,1,1,j06-008-s01-02.png
1,2,2,3,1,1,j06-008-s02-00.png
3,2,2,3,1,1,j06-008-s02-01.png
3,2,2,3,1,1,j06-008-s03-00.png
1,3,3,3,2,0,j06-008-s03-01.png
1,2,2,3,2,0,j06-008-s03-02.png
1,2,2,3,1,1,j06-008-s04-00.png
1,2,2,3,1,1,j06-008-s04-01.png
1,2,2,3,2,0,j06-008-s04-02.png
3,2,2,3,2,0,j06-014-s00-00.png
1,2,2,3,2,0,j06-014-s00-01.png
1,2,2,3,2,0,j06-014-s00-02.png
3,2,2,3,1,1,j06-014-s00-03.png
1,2,2,3,1,1,j06-014-s00-04.png
3,2,2,3,2,0,j06-014-s00-05.png
3,2,3,3,3,1,j06-014-s01-00.png
1,2,2,3,2,0,j06-014-s01-01.png
1,2,2,3,1,1,j06-014-s01-02.png
1,1,1,3,0,1,j06-014-s01-03.png
1,2,2,3,1,1,j06-014-s01-04.png
1,3,3,3,3,1,j06-014-s02-00.png
1,2,2,3,1,1,j06-014-s02-01.png
1,2,2,3,1,1,j06-014-s02-02.png
3,2,1,1,1,1,j06-018-s00-00.png
3,3,3,3,2,0,j06-018-s00-01.png
1,2,2,3,1,1,j06-018-s00-02.png
1,2,2,3,1,1,j06-018-s00-03.png
1,2,2,3,2,0,j06-018-s00-04.png
3,2,2,3,2,0,j06-018-s00-05.png
3,2,2,3,2,0,j06-018-s01-00.png
1,2,2,3,1,1,j06-018-s01-01.png
1,2,2,3,2,0,j06-018-s01-02.png
3,2,2,3,1,1,j06-018-s01-03.png
1,2,2,3,2,0,j06-018-s01-04.png
1,2,2,3,1,1,j06-018-s02-00.png
1,2,2,3,2,0,j06-018-s02-01.png
3,2,2,3,2,0,j06-022-s00-00.png
3,2,2,3,2,0,j06-022-s00-01.png
1,2,2,3,2,0,j06-022-s00-02.png
1,2,2,3,2,0,j06-022-s00-03.png
1,1,2,3,2,0,j06-022-s01-00.png
3,2,3,3,3,1,j06-022-s01-01.png
1,1,1,1,2,0,j06-022-s01-02.png
1,2,2,3,1,1,j06-022-s01-03.png
3,1,1,3,0,1,j06-022-s01-04.png
1,3,3,3,3,1,j06-022-s02-00.png
1,2,2,3,1,1,j06-022-s02-01.png
1,1,1,3,0,1,j06-022-s02-02.png
3,2,2,3,2,0,j06-026-s00-00.png
1,2,2,3,2,0,j06-026-s00-01.png
1,2,1,1,2,0,j06-026-s00-02.png
3,2,2,3,2,0,j06-026-s00-03.png
3,2,2,3,1,1,j06-026-s00-04.png
3,2,2,3,1,1,j06-026-s01-00.png
1,3,3,3,2,0,j06-026-s01-01.png
3,2,2,3,1,1,j06-026-s01-02.png
1,2,2,3,1,1,j06-026-s01-03.png
1,2,2,3,2,0,j06-026-s01-04.png
1,1,1,3,1,0,j06-030-s00-00.png
1,2,2,3,1,1,j06-030-s00-01.png
1,2,2,3,2,0,j06-030-s00-02.png
1,2,2,3,1,1,j06-030-s00-03.png
1,1,1,3,0,1,j06-030-s01-00.png
1,2,2,3,2,0,j06-030-s01-01.png
3,2,2,3,2,0,j06-030-s01-02.png
1,2,2,3,2,0,j06-030-s01-03.png
1,3,3,3,2,0,j06-030-s01-04.png
1,2,2,3,2,0,j06-030-s01-05.png
3,1,1,3,1,0,j06-030-s01-06.png
1,2,2,3,2,0,j06-030-s02-00.png
1,2,2,3,2,0,j06-030-s02-01.png
1,2,2,3,1,1,j06-034-s00-00.png
1,3,3,3,2,0,j06-034-s01-00.png
1,2,2,3,2,0,j06-034-s01-01.png
1,2,2,3,2,0,j06-034-s01-02.png
1,2,2,3,2,0,j06-034-s01-03.png
1,1,2,3,2,0,j06-034-s01-04.png
1,2,2,3,1,1,j06-034-s01-05.png
3,2,2,3,1,1,j06-034-s02-00.png
1,2,1,1,2,0,j06-034-s02-01.png
1,2,2,3,1,1,j06-034-s02-02.png
1,2,2,3,1,1,j06-034-s02-03.png
1,2,2,3,2,0,j06-034-s02-04.png
1,2,2,3,2,0,j06-034-s02-05.png
1,2,2,3,1,1,j06-051-s00-00.png
1,2,2,3,1,1,j06-051-s00-01.png
1,2,2,3,1,1,j06-051-s00-02.png
1,2,2,3,2,0,j06-051-s00-03.png
1,1,1,3,1,0,j06-051-s00-04.png
1,2,2,3,1,1,j06-051-s00-05.png
1,1,2,3,1,1,j06-051-s01-00.png
1,2,2,3,1,1,j06-051-s01-01.png
1,1,1,3,0,1,j06-051-s02-00.png
1,2,2,3,1,1,j06-051-s02-01.png
1,2,2,3,1,1,j06-051-s02-02.png
1,2,2,3,1,1,j06-051-s02-03.png
1,3,3,3,3,1,j06-051-s03-00.png
3,2,2,3,2,0,j06-051-s03-01.png
1,1,1,3,0,1,j06-056-s00-00.png
1,2,2,3,1,1,j06-056-s00-01.png
1,2,2,3,1,1,j06-056-s00-02.png
1,2,2,3,1,1,j06-056-s00-03.png
3,1,2,3,1,1,j06-056-s01-00.png
1,2,1,1,1,1,j06-056-s01-01.png
1,2,2,3,1,1,j06-056-s01-02.png
1,2,2,3,1,1,j06-056-s01-03.png
1,2,2,3,1,1,j06-056-s01-04.png
3,2,2,3,1,1,j06-056-s01-05.png
1,2,2,3,2,0,j06-056-s02-00.png
1,2,2,3,2,0,j06-056-s02-01.png
3,2,2,3,1,1,m06-019-s00-00.png
3,2,2,3,2,0,m06-019-s00-01.png
1,1,1,3,0,1,m06-019-s01-00.png
1,2,2,3,1,1,m06-019-s02-00.png
3,2,2,3,1,1,m06-019-s02-01.png
3,2,2,3,2,0,m06-019-s03-00.png
1,2,2,3,1,1,m06-019-s04-00.png
1,2,2,3,2,0,m06-019-s04-01.png
1,2,2,3,1,1,m06-019-s05-00.png
1,2,2,3,1,1,m06-019-s06-00.png
1,3,3,3,2,0,m06-019-s07-00.png
1,2,1,1,1,1,m06-019-s07-01.png
1,1,1,1,1,1,m06-019-s08-00.png
3,1,1,1,1,1,m06-019-s08-01.png
3,0,0,1,0,1,m06-019-s09-00.png
1,1,1,1,1,1,m06-019-s10-00.png
3,1,1,1,1,1,m06-019-s10-01.png
3,1,1,1,2,0,m06-031-s00-00.png
1,1,1,1,1,1,m06-031-s01-00.png
3,1,1,1,2,0,m06-031-s02-00.png
1,1,1,1,2,0,m06-031-s03-00.png
1,1,1,1,2,0,m06-031-s04-00.png
3,1,1,1,1,1,m06-031-s05-00.png
3,0,0,1,1,0,m06-031-s06-00.png
3,1,1,1,1,1,m06-031-s06-01.png
1,1,1,1,1,1,m06-031-s07-00.png
